city,date,fare,ride_id
New Paulville,1/21/19 20:51,33.47,5739410000000
Liumouth,2/28/19 15:20,30.3,5739410000000
Port Frank,2/6/19 3:34,34.86,5739410000000
Loganberg,2/21/19 18:53,36.21,5739410000000
Karenside,3/21/19 23:26,26.69,5739410000000
West Angela,4/14/19 12:28,39.95,5739410000000
West Josephberg,1/31/19 13:24,38.28,5739410000000
West Samuelburgh,2/22/19 18:15,7.13,5739410000000
Lake Danielberg,2/6/19 19:59,30.31,5739410000000
Johnton,1/31/19 11:17,23.36,5739410000000
West Ericstad,1/21/19 12:14,8.07,5739410000000
Lake Scottton,4/18/19 23:06,4.36,5739410000000
North Jasmine,4/17/19 10:37,11.76,5739410000000
North Jason,4/15/19 17:35,42.29,5739410000000
North Jason,3/4/19 10:14,38.49,5739410000000
Lake Danielberg,2/17/19 5:30,11.7,5739410000000
Christopherfurt,4/4/19 1:11,24.47,5739410000000
Port Johnbury,1/4/19 2:56,32.75,5739410000000
Port Angela,5/4/19 9:50,21.62,5739410000000
Port Frank,4/28/19 9:03,15,5739410000000
North Barbara,1/8/19 5:21,25.84,5739410000000
North Jason,4/14/19 19:46,8.05,5739410000000
Barajasview,1/12/19 23:20,21.64,5739410000000
North Jasmine,1/13/19 16:18,16.92,5739410000000
South Karenland,4/25/19 5:20,36.71,5739410000000
West Gabriel,2/20/19 9:30,28.13,5739410000000
Carriemouth,3/25/19 21:25,26.4,5739410000000
Huntermouth,3/17/19 15:43,30.31,5739410000000
Valentineton,1/12/19 5:52,42.31,5739410000000
East Kaylahaven,1/29/19 6:40,26.79,5739410000000
Lake Danielberg,4/12/19 5:18,41.45,5739410000000
West Robert,1/15/19 8:14,33.91,5739410000000
Williamsstad,4/4/19 6:55,31.52,5739410000000
Port David,4/22/19 23:30,30.03,5739410000000
Karenside,3/3/19 18:15,19.19,5739410000000
Valentineton,3/16/19 23:59,5.23,5739410000000
New Kimberlyborough,4/3/19 3:36,43.07,5739410000000
New Jacobville,4/20/19 5:31,13.35,5739410000000
Joneschester,4/13/19 18:44,27.36,5739410000000
Joneschester,4/20/19 9:40,30.12,5739410000000
Jerryton,3/24/19 12:17,31.47,5739410000000
Grahamburgh,1/3/19 15:37,17.61,5739410000000
Royland,1/18/19 0:03,32.11,5739410000000
West Robert,3/10/19 20:00,6.74,5739410000000
Karenside,2/19/19 20:56,17.41,5739410000000
Williamsview,4/18/19 2:07,39.79,5739410000000
Simpsonburgh,3/3/19 8:45,7.63,5739410000000
West Angela,5/7/19 1:03,12.35,5739410000000
West Heidi,1/15/19 11:49,21.44,5739410000000
Leahton,3/13/19 9:17,36.79,5739410000000
Reynoldsfurt,2/14/19 11:25,39.4,5739410000000
Christopherfurt,3/13/19 1:47,32.05,5739410000000
Raymondhaven,3/20/19 2:20,38.53,5739410000000
Port Johnbury,3/26/19 7:22,7.63,5739410000000
West Gabriel,5/5/19 1:24,27.57,5739410000000
Barronchester,1/27/19 3:08,27.79,5739410000000
East Kentstad,4/7/19 19:44,18.75,5739410000000
Lake Omar,1/17/19 21:33,21.71,5739410000000
Myersshire,2/27/19 17:38,17.1,5739410000000
West Hannah,4/19/19 1:06,37.78,5739410000000
East Marymouth,3/29/19 8:36,37.6,5739410000000
New Raymond,2/25/19 21:40,20.44,5739410000000
Lake Robertside,1/11/19 20:17,46.51,5739410000000
Josephside,3/30/19 9:45,44.74,5739410000000
Brandonfort,1/14/19 12:35,28.02,5739410000000
Josephside,2/7/19 6:56,31.94,5739410000000
New Raymond,3/21/19 1:45,22.12,5739410000000
Lewisland,2/14/19 17:38,42.31,5739410000000
East Kentstad,1/22/19 20:43,35.01,5739410000000
Myersshire,4/29/19 6:08,17.99,5739410000000
Myersshire,1/10/19 6:32,45.81,5739410000000
Lewisland,1/30/19 15:08,32.4,5739410000000
West Hannah,3/22/19 20:18,25.86,5739410000000
North Richardhaven,2/18/19 10:21,41.54,5739410000000
New Olivia,3/29/19 2:52,44.12,5739410000000
New Shannonberg,3/19/19 8:13,25.46,5739410000000
Barronchester,5/5/19 4:03,30.38,5739410000000
Nicolechester,2/9/19 12:26,40.83,5739410000000
New Raymond,3/18/19 12:07,36.26,5739410000000
New Raymond,5/3/19 12:23,48.56,5739410000000
Victoriaport,4/21/19 15:21,12.13,5739410000000
South Teresa,1/29/19 12:51,38.47,5739410000000
North Richardhaven,4/7/19 0:32,36.32,5739410000000
East Aaronbury,3/19/19 10:43,20.04,5739410000000
South Teresa,2/23/19 4:35,46.02,5739410000000
Bethanyland,4/1/19 22:04,38.71,5739410000000
Lake Scott,1/10/19 11:08,37.96,5739410000000
East Marymouth,1/16/19 15:44,46.2,5739410000000
North Jeffrey,2/4/19 22:35,29.87,5739410000000
Rodriguezview,3/27/19 19:44,49.65,5739410000000
Bethanyland,3/15/19 19:42,37.09,5739410000000
East Kentstad,5/1/19 17:35,39.29,5739410000000
Myersshire,1/6/19 11:43,22.8,5739410000000
Lake Robertside,3/5/19 11:48,29.12,5739410000000
Sotoville,3/29/19 22:38,34.97,5739410000000
South Brenda,4/28/19 4:21,27.86,5739410000000
Port Shane,4/9/19 15:34,27.66,5739410000000
Lake Omar,3/26/19 5:52,48.26,5739410000000
Lake Robertside,4/30/19 20:45,22.26,5739410000000
Lake Robertside,3/18/19 8:04,44.21,5739410000000
South Brenda,4/21/19 3:08,17.8,5739410000000
North Timothy,4/6/19 10:06,38.39,5739410000000
Nicolechester,4/10/19 4:41,38.08,5739410000000
Port Shane,4/23/19 16:05,42.26,5739410000000
New Shannonberg,4/20/19 2:52,30.82,5739410000000
Veronicaberg,1/19/19 23:24,19.28,5739410000000
West Hannah,1/9/19 3:44,14.41,5739410000000
Port Shane,3/2/19 12:06,14.95,5739410000000
Nicolechester,3/8/19 19:51,16.35,5739410000000
Victoriaport,4/22/19 12:38,16.31,5739410000000
New Raymond,1/5/19 17:58,22.5,5739410000000
New Shannonberg,2/1/19 4:31,34.09,5739410000000
East Marymouth,4/27/19 5:31,36.11,5739410000000
Williamsonville,1/9/19 23:59,48.73,5739410000000
East Kentstad,4/19/19 21:05,22.42,5739410000000
Victoriaport,2/2/19 19:14,25.68,5739410000000
New Raymond,1/2/19 15:38,45.32,5739410000000
Victoriaport,4/2/19 17:12,12.19,5739410000000
Barronchester,4/25/19 19:11,36.13,5739410000000
Brandonfort,4/8/19 20:02,35.64,5739410000000
Lewishaven,4/19/19 1:08,21.92,5739410000000
Brandonfort,3/22/19 16:17,38.66,5739410000000
Port Shane,3/26/19 4:33,19.03,5739410000000
East Marymouth,3/21/19 11:01,17.43,5739410000000
New Shannonberg,1/15/19 12:26,35.34,5739410000000
New Shannonberg,5/5/19 5:25,16.77,5739410000000
Lake Ann,2/14/19 17:13,42.13,5739410000000
Victoriaport,3/14/19 3:47,16.5,5739410000000
North Richardhaven,1/22/19 14:55,18.45,5739410000000
Rodriguezview,4/20/19 0:03,23.58,5739410000000
Grayville,4/6/19 3:38,18.11,5739410000000
Lake Robertside,1/13/19 18:22,28.37,5739410000000
West Hannah,2/1/19 2:36,33.85,5739410000000
New Olivia,2/5/19 19:25,47.15,5739410000000
Grayville,4/28/19 11:40,43.22,5739410000000
Port Shane,3/15/19 12:09,31.58,5739410000000
Myersshire,3/26/19 11:33,28.71,5739410000000
Lake Ann,4/30/19 11:42,14.56,5739410000000
Colemanland,4/20/19 2:52,20.83,5739410000000
West Kimmouth,1/4/19 10:24,20.69,5739410000000
Lake Ann,3/6/19 8:49,13.61,5739410000000
Lake Scott,4/29/19 22:08,25.75,5739410000000
Mezachester,3/25/19 12:57,21.89,5739410000000
Brandonfort,5/2/19 3:14,48.63,5739410000000
Lake Scott,3/26/19 8:40,26.24,5739410000000
Veronicaberg,4/24/19 19:16,49.45,5739410000000
Lewisland,1/25/19 20:46,32.38,5739410000000
Lake Scott,5/7/19 12:33,21.72,5739410000000
East Marymouth,4/3/19 12:18,26.93,5739410000000
Sotoville,4/22/19 1:33,46.5,5739410000000
North Richardhaven,3/3/19 6:14,18.17,5739410000000
New Shannonberg,2/9/19 4:01,37.52,5739410000000
New Raymond,5/1/19 5:16,14.2,5739410000000
Brandonfort,1/2/19 1:41,49.95,5739410000000
Lake Scott,1/3/19 17:02,47.97,5739410000000
Nicolechester,5/2/19 19:37,36.59,5739410000000
East Marymouth,5/1/19 20:10,13.17,5739410000000
Myersshire,1/25/19 5:27,35.65,5739410000000
Nicolechester,3/4/19 3:06,27.67,5739410000000
Davidfurt,1/5/19 13:42,31.48,5739410000000
Josephside,3/12/19 19:25,29.47,5739410000000
Myersshire,1/2/19 16:59,33.62,5739410000000
Sotoville,1/25/19 6:31,24.13,5739410000000
Veronicaberg,2/2/19 3:49,26.42,5739410000000
Josephside,1/18/19 6:31,33.07,5739410000000
Rodriguezview,2/17/19 14:10,22.76,5739410000000
Lewisland,4/8/19 19:51,35.16,5739410000000
Sotoville,4/23/19 20:31,34.87,5739410000000
Davidfurt,1/17/19 17:58,28.28,5739410000000
Mezachester,1/22/19 0:59,40.67,5739410000000
Josephside,3/3/19 19:43,17.39,5739410000000
Mezachester,3/18/19 2:32,40.81,5739410000000
New Shannonberg,2/26/19 12:23,16.39,5739410000000
East Marymouth,3/8/19 4:55,43.79,5739410000000
South Brenda,1/19/19 0:13,44.36,5739410000000
Colemanland,3/5/19 4:33,13.39,5739410000000
New Shannonberg,5/3/19 21:53,34.08,5739410000000
East Aaronbury,3/16/19 11:15,20.59,5739410000000
East Aaronbury,1/27/19 9:53,28.56,5739410000000
East Danielview,2/25/19 3:54,26.33,5739410000000
Barronchester,3/31/19 6:05,44.24,5739410000000
Mezachester,4/26/19 3:30,30.75,5739410000000
South Teresa,4/2/19 4:02,23.78,5739410000000
East Kentstad,3/24/19 2:53,31.53,5739410000000
Brandonfort,3/19/19 5:49,45.52,5739410000000
New Shannonberg,5/7/19 7:08,20.52,5739410000000
Grayville,2/19/19 19:52,19.52,5739410000000
South Teresa,3/28/19 4:27,17.5,5739410000000
East Marymouth,3/12/19 10:46,38.26,5739410000000
Lake Robertside,4/10/19 3:39,34.14,5739410000000
Colemanland,3/2/19 2:11,36.81,5739410000000
South Brenda,1/10/19 0:17,47.52,5739410000000
Lewisland,1/28/19 11:38,35.6,5739410000000
New Raymond,1/15/19 12:51,47.01,5739410000000
North Richardhaven,1/1/19 14:52,31.15,5739410000000
Josephside,4/17/19 5:45,32.72,5739410000000
Nicolechester,4/5/19 1:38,19.57,5739410000000
Veronicaberg,1/18/19 10:33,33.04,5739410000000
Colemanland,2/20/19 4:19,43.09,5739410000000
Lewishaven,4/20/19 3:54,21.23,5739410000000
Mezachester,1/6/19 2:08,39.83,5739410000000
Williamsonville,2/1/19 17:54,38.9,5739410000000
Josephside,1/17/19 18:16,35.68,5739410000000
New Olivia,4/17/19 19:11,30.81,5739410000000
East Marymouth,1/27/19 12:18,43.06,5739410000000
Lewishaven,4/27/19 2:28,14.01,5739410000000
North Richardhaven,1/28/19 23:31,21.85,5739410000000
New Raymond,3/8/19 17:43,34.45,5739410000000
South Teresa,4/19/19 7:57,17.27,5739410000000
Lake Ann,5/7/19 20:40,24.89,5739410000000
West Kimmouth,1/13/19 20:10,19.47,5739410000000
East Marymouth,4/12/19 6:51,33.18,5739410000000
North Jeffrey,2/28/19 8:46,31.14,5739410000000
Myersshire,1/26/19 11:16,49.22,5739410000000
Williamsonville,1/17/19 1:26,28.65,5739410000000
Victoriaport,1/20/19 17:06,38.74,5739410000000
West Hannah,4/19/19 21:55,24.58,5739410000000
Williamsonville,2/12/19 17:54,26.49,5739410000000
Lake Omar,4/6/19 20:29,40.55,5739410000000
East Marymouth,4/2/19 1:04,20,5739410000000
Brandonfort,4/7/19 0:42,35.76,5739410000000
Lake Ann,1/15/19 19:40,28.15,5739410000000
Lake Robertside,1/23/19 0:24,46.83,5739410000000
Brandonfort,2/6/19 2:32,35.41,5739410000000
New Olivia,3/27/19 1:37,34.65,5739410000000
Veronicaberg,1/8/19 16:01,30.66,5739410000000
New Shannonberg,4/20/19 3:18,41.85,5739410000000
Grayville,3/14/19 23:10,25.12,5739410000000
South Teresa,3/12/19 5:26,23.46,5739410000000
South Brenda,2/19/19 12:50,29.37,5739410000000
Lewisland,1/7/19 17:32,17.57,5739410000000
Lake Robertside,2/5/19 3:17,21.45,5739410000000
West Hannah,2/18/19 14:27,40.22,5739410000000
West Kimmouth,2/8/19 21:11,27.93,5739410000000
East Marymouth,2/21/19 19:36,41.21,5739410000000
Grayville,2/13/19 6:07,48.59,5739410000000
New Olivia,3/5/19 22:01,19.21,5739410000000
North Timothy,4/29/19 23:10,29.39,5739410000000
East Kentstad,1/26/19 4:48,39.19,5739410000000
East Danielview,4/19/19 10:36,28.28,5739410000000
Veronicaberg,2/5/19 20:42,46.91,5739410000000
West Hannah,2/6/19 20:06,18.33,5739410000000
West Hannah,2/16/19 20:00,20.35,5739410000000
Port Shane,3/17/19 5:25,20.74,5739410000000
East Marymouth,3/6/19 14:00,35.95,5739410000000
Veronicaberg,4/25/19 18:21,24.51,5739410000000
Lewisland,1/25/19 11:35,44.61,5739410000000
West Kimmouth,3/16/19 18:10,35.36,5739410000000
North Timothy,4/20/19 7:06,46.24,5739410000000
New Olivia,1/27/19 12:15,46.97,5739410000000
West Hannah,3/25/19 2:14,40.11,5739410000000
Lake Ann,1/24/19 6:29,32.31,5739410000000
Myersshire,3/15/19 8:22,15.71,5739410000000
New Raymond,2/28/19 7:10,17.09,5739410000000
South Teresa,2/12/19 2:44,33.19,5739410000000
North Timothy,1/22/19 2:35,48.45,5739410000000
East Danielview,4/7/19 6:31,18.98,5739410000000
Lake Scott,1/30/19 2:27,48.78,5739410000000
Grayville,4/14/19 21:00,49.85,5739410000000
South Teresa,3/25/19 1:20,17.99,5739410000000
Lake Robertside,4/1/19 3:17,28.07,5739410000000
Barronchester,3/2/19 23:36,36.49,5739410000000
Nicolechester,5/2/19 19:48,23.06,5739410000000
Lewishaven,1/15/19 15:04,22.44,5739410000000
Lake Omar,2/26/19 11:53,12.49,5739410000000
Victoriaport,1/23/19 19:59,27.09,5739410000000
Williamsonville,3/19/19 8:30,44.85,5739410000000
South Brenda,1/3/19 21:29,19.99,5739410000000
New Olivia,1/25/19 12:12,39.12,5739410000000
New Raymond,5/3/19 8:35,13.36,5739410000000
West Kimmouth,2/6/19 0:42,13.59,5739410000000
West Hannah,5/5/19 7:51,36.08,5739410000000
East Aaronbury,4/19/19 17:18,29.27,5739410000000
Lewisland,3/10/19 2:11,40.27,5739410000000
North Timothy,1/14/19 16:59,15.06,5739410000000
Rodriguezview,2/15/19 10:47,45.4,5739410000000
North Jeffrey,3/7/19 2:57,29.34,5739410000000
Josephside,2/22/19 14:39,16.97,5739410000000
Grayville,1/3/19 13:04,12.6,5739410000000
West Kimmouth,3/7/19 22:30,29.43,5739410000000
Davidfurt,3/26/19 4:20,28.69,5739410000000
South Brenda,1/16/19 3:08,20.27,5739410000000
North Timothy,1/17/19 20:12,40.87,5739410000000
North Richardhaven,3/14/19 0:49,13.09,5739410000000
New Raymond,3/17/19 4:31,18.09,5739410000000
North Jeffrey,2/28/19 5:55,46.4,5739410000000
Lake Scott,2/18/19 1:12,38.47,5739410000000
Colemanland,1/1/19 0:46,47.74,5739410000000
Lake Robertside,3/27/19 8:12,29.07,5739410000000
West Hannah,1/27/19 19:15,22.42,5739410000000
Bethanyland,2/11/19 17:43,23.06,5739410000000
Bethanyland,5/3/19 4:50,40.85,5739410000000
New Olivia,4/10/19 6:25,30.41,5739410000000
North Timothy,2/25/19 0:01,22.27,5739410000000
West Kimmouth,1/17/19 9:19,24.22,5739410000000
Lewishaven,3/2/19 7:48,33.22,5739410000000
Grayville,2/18/19 10:30,12.55,5739410000000
East Marymouth,5/4/19 23:18,39.07,5739410000000
Davidfurt,3/15/19 5:02,48.34,5739410000000
Sotoville,1/1/19 2:07,24.07,5739410000000
Mezachester,4/29/19 16:20,28.43,5739410000000
Veronicaberg,1/20/19 5:00,22.02,5739410000000
Lewishaven,1/2/19 17:52,20.68,5739410000000
Josephside,3/19/19 17:33,37.42,5739410000000
West Kimmouth,4/5/19 11:36,28.07,5739410000000
New Raymond,3/6/19 17:11,15.53,5739410000000
Barronchester,4/7/19 14:43,21.95,5739410000000
South Teresa,2/24/19 16:51,48.8,5739410000000
Lake Robertside,1/14/19 19:24,21.46,5739410000000
Josephside,2/7/19 20:52,15.98,5739410000000
West Hannah,2/17/19 17:21,12.6,5739410000000
South Brenda,3/23/19 2:01,40.53,5739410000000
Williamsonville,2/19/19 7:48,22.23,5739410000000
New Raymond,1/7/19 10:02,28.74,5739410000000
Brandonfort,1/11/19 16:25,37.35,5739410000000
Colemanland,2/21/19 22:04,30.97,5739410000000
South Teresa,4/19/19 20:01,34.93,5739410000000
Myersshire,3/25/19 8:26,18.16,5739410000000
East Danielview,3/2/19 2:47,14.32,5739410000000
West Hannah,4/23/19 4:56,47.08,5739410000000
Nicolechester,1/7/19 10:41,27.44,5739410000000
Barronchester,2/18/19 18:35,42.32,5739410000000
North Timothy,5/7/19 14:00,26.3,5739410000000
East Aaronbury,4/8/19 18:59,21.29,5739410000000
Bethanyland,3/26/19 18:27,24.27,5739410000000
East Danielview,5/3/19 18:09,48.24,5739410000000
New Olivia,1/3/19 9:58,38.31,5739410000000
Rodriguezview,1/9/19 11:55,29.19,5739410000000
Victoriaport,2/27/19 17:13,44.91,5739410000000
North Jeffrey,1/23/19 23:42,27.11,5739410000000
New Olivia,2/6/19 20:39,13.03,5739410000000
East Danielview,2/28/19 20:26,42.71,5739410000000
Bethanyland,2/18/19 9:31,38.8,5739410000000
Colemanland,2/1/19 20:59,16.11,5739410000000
Grayville,2/26/19 12:59,12.64,5739410000000
Nicolechester,3/14/19 1:22,47.93,5739410000000
Bethanyland,2/3/19 5:47,22.82,5739410000000
Nicolechester,1/12/19 22:48,30.79,5739410000000
Port Shane,4/24/19 10:06,45.92,5739410000000
Brandonfort,5/3/19 2:01,41.62,5739410000000
West Kimmouth,4/15/19 19:22,27.16,5739410000000
Williamsonville,1/30/19 5:20,36.81,5739410000000
Josephside,4/2/19 12:23,49.33,5739410000000
Josephside,2/17/19 23:01,38.24,5739410000000
Mezachester,4/1/19 0:02,24.4,5739410000000
Josephside,1/18/19 10:21,14.75,5739410000000
North Richardhaven,4/4/19 21:05,23.79,5739410000000
Bethanyland,2/8/19 19:50,28.27,5739410000000
Lake Scott,1/24/19 19:21,47.83,5739410000000
East Danielview,2/19/19 4:44,31.72,5739410000000
East Aaronbury,2/24/19 16:37,36.88,5739410000000
Sotoville,3/28/19 19:16,34.03,5739410000000
Lewishaven,1/18/19 4:09,32.13,5739410000000
Josephside,4/1/19 3:46,23.73,5739410000000
Nicolechester,2/4/19 9:41,49.21,5739410000000
Josephside,3/7/19 2:22,39.17,5739410000000
East Kentstad,5/7/19 13:29,38.74,5739410000000
Colemanland,2/28/19 21:02,35.07,5739410000000
Lewishaven,2/22/19 14:40,20.35,5739410000000
Lake Robertside,4/2/19 8:53,21.31,5739410000000
Lake Scott,3/16/19 23:48,28.99,5739410000000
Josephside,5/2/19 15:30,21.33,5739410000000
South Brenda,2/19/19 18:08,45.55,5739410000000
Williamsonville,1/14/19 7:33,40.72,5739410000000
Colemanland,2/26/19 17:44,32.7,5739410000000
New Olivia,3/19/19 0:04,33.43,5739410000000
Lake Robertside,3/12/19 6:05,31.23,5739410000000
Rodriguezview,5/1/19 9:45,26.92,5739410000000
Brandonfort,3/26/19 19:35,19.22,5739410000000
Victoriaport,2/24/19 7:58,45.66,5739410000000
North Richardhaven,1/20/19 5:13,20.89,5739410000000
Colemanland,4/29/19 7:09,34.77,5739410000000
Williamsonville,4/4/19 3:48,18.77,5739410000000
Barronchester,3/6/19 6:36,46.07,5739410000000
Lewisland,2/27/19 18:56,36.26,5739410000000
New Raymond,3/7/19 17:57,26.55,5739410000000
South Brenda,1/1/19 12:32,25.56,5739410000000
South Brenda,3/21/19 22:45,49.59,5739410000000
North Timothy,4/14/19 18:06,41.17,5739410000000
East Marymouth,5/6/19 22:39,34.12,5739410000000
Barronchester,3/26/19 18:27,30.32,5739410000000
Mezachester,2/16/19 17:34,29.25,5739410000000
East Kentstad,4/19/19 14:47,44.82,5739410000000
East Marymouth,1/11/19 2:12,12.21,5739410000000
East Marymouth,2/4/19 19:03,31.44,5739410000000
New Olivia,2/3/19 8:51,42.89,5739410000000
North Jeffrey,4/9/19 20:40,21.2,5739410000000
North Richardhaven,1/19/19 3:13,41.94,5739410000000
Lake Scott,5/5/19 5:58,18.48,5739410000000
West Kimmouth,5/1/19 9:07,23.69,5739410000000
Lewisland,2/21/19 23:06,23.3,5739410000000
Mezachester,1/13/19 15:21,23.83,5739410000000
Williamsonville,5/7/19 19:45,26.11,5739410000000
East Marymouth,4/4/19 10:59,23.38,5739410000000
Veronicaberg,5/7/19 13:31,42.48,5739410000000
Lewisland,3/28/19 1:32,43.77,5739410000000
Lewisland,2/6/19 20:33,33.22,5739410000000
Josephside,2/24/19 3:58,40.92,5739410000000
Bethanyland,3/17/19 20:29,44.81,5739410000000
North Richardhaven,2/7/19 0:21,12.58,5739410000000
West Kimmouth,3/9/19 2:23,35.3,5739410000000
Lake Robertside,3/14/19 19:44,35.79,5739410000000
New Shannonberg,2/18/19 11:25,21.66,5739410000000
North Jeffrey,1/14/19 8:29,25.02,5739410000000
Nicolechester,1/8/19 19:26,26.16,5739410000000
Williamsonville,3/6/19 3:55,25.69,5739410000000
Colemanland,4/23/19 17:09,16.1,5739410000000
West Hannah,4/2/19 16:29,33.41,5739410000000
South Brenda,1/16/19 13:20,47.66,5739410000000
Grayville,3/5/19 12:31,14.15,5739410000000
Port Shane,1/28/19 15:34,45.7,5739410000000
Veronicaberg,2/9/19 6:55,26.39,5739410000000
North Jeffrey,2/18/19 20:41,35.03,5739410000000
Nicolechester,2/10/19 16:40,37.22,5739410000000
Grayville,3/20/19 5:36,35.34,5739410000000
West Kimmouth,3/29/19 4:50,34.84,5739410000000
New Raymond,4/8/19 14:44,46.37,5739410000000
West Kimmouth,1/9/19 19:41,19.77,5739410000000
Brandonfort,1/10/19 11:10,40.2,5739410000000
Victoriaport,1/26/19 8:07,23.94,5739410000000
Port Shane,4/6/19 11:22,43.21,5739410000000
Brandonfort,3/13/19 23:19,21.62,5739410000000
North Jeffrey,1/10/19 19:17,33.85,5739410000000
New Shannonberg,4/20/19 10:09,46.8,5739410000000
Barronchester,3/20/19 18:52,35.09,5739410000000
Josephside,4/26/19 2:02,27.2,5739410000000
Rodriguezview,5/5/19 20:48,25.19,5739410000000
South Teresa,3/26/19 8:11,37.29,5739410000000
Port Shane,1/15/19 18:16,33.95,5739410000000
New Shannonberg,5/2/19 11:40,13.08,5739410000000
Rodriguezview,4/24/19 8:08,18.22,5739410000000
Lake Ann,2/16/19 7:08,39.8,5739410000000
Myersshire,4/15/19 0:07,32.13,5739410000000
Colemanland,4/22/19 7:16,31.43,5739410000000
Veronicaberg,1/11/19 16:25,31.26,5739410000000
Lewishaven,1/20/19 12:47,35,5739410000000
South Brenda,3/4/19 1:04,16.6,5739410000000
East Marymouth,1/23/19 6:04,24.91,5739410000000
Rodriguezview,4/28/19 0:56,26.61,5739410000000
Grayville,1/7/19 20:09,34.62,5739410000000
Nicolechester,3/8/19 15:28,31.71,5739410000000
Lake Scott,5/2/19 19:14,35.54,5739410000000
Rodriguezview,1/12/19 2:10,26.41,5739410000000
South Teresa,3/1/19 13:10,34.24,5739410000000
Lake Scott,1/24/19 8:27,23.8,5739410000000
South Brenda,1/28/19 11:55,30.98,5739410000000
South Brenda,1/5/19 14:49,47.38,5739410000000
Josephside,2/3/19 14:48,43.39,5739410000000
Myersshire,4/20/19 4:56,37.15,5739410000000
East Danielview,1/15/19 3:55,21.97,5739410000000
North Timothy,2/16/19 17:53,14.94,5739410000000
Sotoville,4/22/19 3:14,31.24,5739410000000
Grayville,1/25/19 10:17,39.35,5739410000000
Myersshire,4/30/19 10:54,41.25,5739410000000
Barronchester,1/9/19 9:01,38.57,5739410000000
Mezachester,1/2/19 16:22,47.07,5739410000000
East Marymouth,1/19/19 19:28,29.94,5739410000000
West Kimmouth,2/10/19 23:43,23.35,5739410000000
Veronicaberg,1/31/19 2:16,23.41,5739410000000
Josephside,4/10/19 10:56,32.26,5739410000000
Sotoville,4/27/19 19:45,28.84,5739410000000
Veronicaberg,1/18/19 18:40,44.05,5739410000000
Victoriaport,3/19/19 16:48,29.54,5739410000000
New Raymond,1/10/19 12:41,49.19,5739410000000
West Hannah,2/13/19 9:44,42.61,5739410000000
East Danielview,5/2/19 19:46,19.41,5739410000000
Veronicaberg,1/29/19 3:50,48.05,5739410000000
Davidfurt,2/3/19 13:58,33.84,5739410000000
Davidfurt,2/20/19 1:41,46.67,5739410000000
South Teresa,4/25/19 11:50,38.81,5739410000000
West Hannah,1/7/19 19:37,46.64,5739410000000
Lake Ann,3/30/19 17:23,23.87,5739410000000
Bethanyland,1/25/19 1:04,41.85,5739410000000
East Danielview,2/14/19 20:03,20.26,5739410000000
South Brenda,2/13/19 15:40,31.67,5739410000000
Colemanland,4/16/19 18:17,42.08,5739410000000
Davidfurt,4/6/19 15:38,17.99,5739410000000
Bethanyland,1/28/19 8:33,23.73,5739410000000
Sotoville,1/21/19 10:21,34.06,5739410000000
East Aaronbury,1/10/19 8:33,23.02,5739410000000
Colemanland,1/11/19 0:28,49.28,5739410000000
Lewishaven,4/27/19 7:18,18.56,5739410000000
Lake Omar,1/17/19 18:29,28.54,5739410000000
New Shannonberg,2/12/19 20:27,15.31,5739410000000
North Jeffrey,2/16/19 19:18,26.66,5739410000000
South Brenda,2/14/19 7:07,16.86,5739410000000
North Richardhaven,2/7/19 13:18,27.02,5739410000000
South Brenda,4/10/19 20:04,35.83,5739410000000
Grayville,1/20/19 19:11,24.53,5739410000000
Victoriaport,1/15/19 19:03,14.87,5739410000000
South Teresa,4/27/19 14:37,45.77,5739410000000
East Marymouth,4/23/19 14:20,33.66,5739410000000
Lake Omar,3/3/19 13:17,33.97,5739410000000
Lake Scott,2/18/19 11:38,47.37,5739410000000
Port Shane,2/16/19 17:52,22.81,5739410000000
Davidfurt,4/27/19 23:52,45.98,5739410000000
Lake Ann,1/10/19 4:20,18.22,5739410000000
New Raymond,1/31/19 19:56,12.87,5739410000000
West Hannah,3/9/19 11:22,21.44,5739410000000
Port Shane,3/23/19 9:36,18.58,5739410000000
Barronchester,2/4/19 14:59,45.75,5739410000000
Davidfurt,2/12/19 10:07,49.55,5739410000000
Grayville,5/1/19 14:27,26.26,5739410000000
Lake Robertside,2/24/19 6:25,41.57,5739410000000
North Richardhaven,1/16/19 13:38,21.06,5739410000000
Lewisland,3/1/19 4:34,43.77,5739410000000
Mezachester,2/13/19 9:16,38.55,5739410000000
Sotoville,1/2/19 0:13,44.71,5739410000000
Mezachester,4/19/19 9:25,17.51,5739410000000
South Teresa,4/15/19 8:06,23.06,5739410000000
Davidfurt,2/18/19 7:04,17.06,5739410000000
Lewisland,2/18/19 12:17,23.87,5739410000000
East Aaronbury,4/4/19 6:02,16.9,5739410000000
Mezachester,2/17/19 13:16,34.17,5739410000000
North Timothy,2/24/19 13:40,12.86,5739410000000
Veronicaberg,4/23/19 20:34,47.51,5739410000000
Lake Scott,3/16/19 18:07,20.1,5739410000000
New Raymond,3/19/19 17:37,28.19,5739410000000
Josephside,2/10/19 7:56,35.39,5739410000000
East Kentstad,3/18/19 11:45,33.83,5739410000000
Williamsonville,4/25/19 17:18,32.93,5739410000000
East Kentstad,4/12/19 15:21,17.26,5739410000000
New Olivia,3/22/19 5:00,24.8,5739410000000
Lake Ann,2/8/19 10:30,40.27,5739410000000
Lake Omar,3/29/19 20:14,14.77,5739410000000
